item,itemLabel,startDate,endDate,psid
Q1023595,Ljubisa Georgievski,2006-08-02,2008-06-21,Q1023595-32222F80-3BE2-4DCF-BFCE-44D5067B4658
Q1363047,Ljupčo Jordanovski,2003-11-08,2006-08-02,Q1363047-88B692D0-091B-4F6C-82B1-B54ECDE7B194
Q1857984,Tito Petkovski,1996-03-06,1998-11-19,Q1857984-1F97029E-13D9-435A-A699-F789F6A4661D
Q1968223,Stojan Andov,2000-11-30,2002-10-04,Q1968223-491456EF-3267-4C4A-8E1E-32A5B74C05D8
Q1968223,Stojan Andov,1991-01-08,1996-03-06,Q1968223-A16414F6-FA6C-4286-B6EB-21D3A16CE132
Q2502340,Trajko Veljanovski,2008-06-21,2016-10-17,Q2502340-85762D00-FFF5-42AD-8967-D00987C76095
Q3407430,Nikola Popovski,2002-10-04,2003-11-08,Q3407430-468E7BC4-4D14-42A1-A788-5D27DE0955E3
Q552598,Savo Klimovski,1998-11-19,2000-11-30,Q552598-85521037-2911-4C71-B06C-7123B4668F17
Q5860953,Talat Xhaferi,2017-04-27,,Q5860953-C52EF624-424E-4E4A-A8AC-76EE279D3A19
Q6540258,Liljana Popovska,2003-11-08,2003-11-08,Q6540258-AF93DD0D-4A1A-4725-89E2-27AFD97ACB3D
